price,bed,bath,acre_lot,city,zip_code,house_size,sold_date,county,cluster
250000,3,2,0.11,Springfield,1108,1586,05/11/2020,Hampden,pink
299000,3,2,0.18,Springfield,1118,1392,07/04/2006,Hampden,pink
279900,3,2,0.4,West Springfield,1089,1322,20/01/1995,Hampden,pink
139000,3,1,0.1,Springfield,1109,1428,01/12/2003,Hampden,pink
569000,4,3,1.1,Wilbraham,1095,2628,22/06/2007,Hampden,pink
239000,2,1,0.19,Springfield,1118,1024,26/02/2016,Hampden,pink
324900,4,1,0.23,Ludlow,1056,1740,31/10/2005,Hampden,pink
239900,4,1,0.28,Springfield,1104,1200,23/11/2009,Hampden,pink
674900,3,3,0.69,Longmeadow,1106,3704,08/10/1997,Hampden,pink
799900,3,3,2.9,Monson,1057,2700,20/10/2008,Hampden,pink
650000,4,3,2.52,Wilbraham,1095,2960,05/10/2005,Hampden,pink
285000,5,2,0.13,Springfield,1108,2652,12/04/2013,Hampden,pink
249900,3,1,0.22,Springfield,1129,1040,24/05/2005,Hampden,pink
250000,3,1,0.41,Springfield,1118,1100,30/06/2000,Hampden,pink
350000,3,2,0.64,Wilbraham,1095,1826,02/07/2007,Hampden,pink
275000,3,1,0.32,Springfield,1119,1082,21/12/2016,Hampden,pink
649900,4,4,0.69,Longmeadow,1106,3562,27/05/1993,Hampden,dark purple
239900,3,3,2,Monson,1057,2934,30/09/2005,Hampden,pink
259900,3,2,0.17,Springfield,1118,1442,03/08/2012,Hampden,pink
449000,5,3,0.75,Hampden,1036,2996,25/08/2017,Hampden,dark purple
199999,4,2,0.06,Springfield,1105,1194,17/04/1992,Hampden,pink
399900,5,3,1.73,Hampden,1036,2354,30/12/1987,Hampden,dark purple
309900,3,2,0.21,Springfield,1118,1508,01/09/2017,Hampden,pink
400000,3,2,0.92,Wilbraham,1095,1840,26/04/2013,Hampden,pink
250000,4,4,0.25,Palmer,1069,2492,11/10/2005,Hampden,dark purple
299999,6,2,0.14,Springfield,1109,2580,03/09/1992,Hampden,dark purple
259900,4,1,0.17,Westfield,1085,1454,12/03/2012,Hampden,pink
399900,3,2,0.55,Westfield,1085,1728,31/07/2019,Hampden,pink
975000,3,1,38.88,Orange,1364,3187,11/02/1987,Franklin,pink
50000,2,2,0.29,Wales,1081,712,31/07/2002,Hampden,pink
100000,3,2,0.25,Wales,1081,1820,27/11/2019,Hampden,pink
179900,1,1,0.5,Templeton,1436,620,30/08/2002,Worcester,pink
69900,2,1,0.05,Athol,1331,896,05/03/1999,Worcester,pink
290000,3,1,1.3,Monson,1057,1674,08/08/2018,Hampden,pink
299000,6,2,0.16,Athol,1331,3500,22/04/2008,Worcester,dark purple
259900,2,2,0.56,Athol,1331,1296,23/06/2003,Worcester,pink
314900,4,4,0.22,Athol,1331,2954,14/02/2007,Worcester,dark purple
477000,4,2,3.5,Royalston,1368,3200,16/02/1996,Worcester,pink
499900,3,3,3.04,Templeton,1468,1632,15/05/1998,Worcester,pink
225000,5,3,0.24,Athol,1331,2314,05/11/2008,Worcester,dark purple
269900,3,3,0.17,Warren,1092,1400,16/06/2021,Worcester,pink
289000,8,2,0.1,West Brookfield,1585,2332,31/01/2006,Worcester,dark purple
299000,5,2,0.68,Athol,1331,2294,01/10/1985,Worcester,pink
949000,6,3,8.11,Phillipston,1331,4197,12/05/2004,Worcester,dark purple
249900,2,1,0.21,Athol,1331,988,26/09/2003,Worcester,pink
285000,2,1,0.44,East Brookfield,1515,1200,03/11/2005,Worcester,pink
379999,3,2,0.67,Auburn,1501,1700,18/08/2003,Worcester,pink
389000,4,3,0.23,Pittsfield,1201,1920,01/12/1982,Berkshire,pink
369000,6,4,8.53,Colrain,1340,4280,15/03/2005,Franklin,dark purple
75000,4,2,0.32,Colrain,1340,3780,11/12/1998,Franklin,pink
139900,2,1,0.1,Rutland,1543,824,23/07/2007,Worcester,pink
230000,7,3,0.08,Spencer,1562,2400,10/05/2001,Worcester,dark purple
215000,2,1,0.19,Templeton,1468,609,10/08/2006,Worcester,pink
349000,6,3,0.12,Gardner,1440,4155,08/12/2000,Worcester,dark purple
1495000,15,9,0.19,Worcester,1604,14532,27/04/2004,Worcester,purple
290000,2,1,1.05,Charlton,1507,1768,30/08/2005,Worcester,pink
950000,4,5,1.44,Spencer,1562,4701,17/07/2001,Worcester,dark purple
448999,4,2,0.23,Worcester,1602,2016,24/09/1999,Worcester,pink
779800,3,3,10.88,Auburn,1501,2498,15/03/2002,Worcester,pink
465000,3,2,1.38,Oxford,1540,1568,30/06/1992,Worcester,pink
214200,3,2,0.12,Worcester,1604,1225,29/08/2006,Worcester,pink
495000,4,3,1.08,Millbury,1527,2771,31/01/2005,Worcester,pink
600000,4,2,1.84,Sutton,1590,3590,01/09/1987,Worcester,pink
310000,3,2,0.05,Worcester,1610,1568,16/11/2009,Worcester,pink
320000,9,2,0.3,Spencer,1562,2634,31/08/1998,Worcester,dark purple
349000,5,2,0.07,Worcester,1605,2074,10/08/2007,Worcester,pink
399000,7,3,0.4,Spencer,1562,4208,19/08/2005,Worcester,dark purple
374900,3,2,0.29,Worcester,1603,1575,07/03/2008,Worcester,pink
289000,3,1,0.23,Worcester,1605,1036,07/06/2005,Worcester,pink
799900,3,4,2.01,Spencer,1562,3468,08/10/2002,Worcester,dark purple
420000,3,2,1.4,Auburn,1501,1664,23/06/1999,Worcester,pink
399000,8,2,0.69,Gardner,1440,2300,03/06/1994,Worcester,dark purple
260000,3,1,0.09,Worcester,1610,1235,08/09/2005,Worcester,pink
499000,3,3,0.19,Worcester,1606,1804,30/11/2005,Worcester,pink
394900,4,2,0.15,Worcester,1602,1500,18/06/2007,Worcester,pink
350000,3,2,0.21,Worcester,1602,1712,07/12/1990,Worcester,pink
524900,8,4,0.1,Worcester,1610,3678,08/03/1993,Worcester,dark purple
444900,4,2,0.11,Worcester,1605,1976,01/02/1995,Worcester,pink
390000,4,3,0.18,Worcester,1606,1440,03/04/1998,Worcester,pink
197500,3,2,0.13,Spencer,1562,1872,24/07/2008,Worcester,pink
565000,4,3,1.32,Sturbridge,1566,2208,27/02/2007,Worcester,pink
399000,4,3,0.36,Worcester,1602,2133,01/07/2003,Worcester,pink
749000,4,3,2.41,Sutton,1590,3480,27/04/2001,Worcester,dark purple
650000,3,2,0.54,Worcester,1607,1536,14/12/2006,Worcester,pink
249900,4,1,0.12,Worcester,1607,1248,14/02/2003,Worcester,pink
640000,7,3,0.37,Worcester,1605,2320,01/11/1999,Worcester,dark purple
389900,3,2,0.15,Worcester,1604,1745,04/11/2009,Worcester,pink
449900,3,3,0.05,Worcester,1604,1824,10/07/2007,Worcester,pink
169900,3,1,0.53,Grafton,1560,800,18/04/2019,Worcester,pink
379000,3,2,1.19,Templeton,1468,1940,06/10/2010,Worcester,pink
209900,3,1,0.18,Auburn,1501,840,24/08/1999,Worcester,pink
99000,2,1,0.09,Gardner,1440,663,10/08/1995,Worcester,pink
359900,3,1,0.53,Holden,1520,1198,24/10/1996,Worcester,pink
324900,3,2,0.46,Gardner,1440,1436,28/01/1988,Worcester,pink
950000,3,4,1.06,Spencer,1562,4600,01/12/1992,Worcester,dark purple
399900,4,2,0.23,Worcester,1604,1768,01/07/2004,Worcester,pink
525000,4,3,0.51,Worcester,1609,3040,26/08/1996,Worcester,pink
259000,2,1,0.13,Worcester,1602,1345,16/02/2000,Worcester,pink
550000,9,3,0.34,Auburn,1501,3882,16/01/2007,Worcester,dark purple
300000,3,1,0.52,Auburn,1501,1158,08/09/1999,Worcester,pink
315000,3,1,0.21,Leicester,1524,960,27/05/2004,Worcester,pink
629900,9,3,0.16,Worcester,1610,4077,11/05/2000,Worcester,dark purple
549000,3,3,0.29,Worcester,1609,2080,07/03/2007,Worcester,pink
349900,2,1,0.34,Auburn,1501,1075,07/06/1999,Worcester,pink
499000,12,2,0.14,Worcester,1605,3160,08/02/2007,Worcester,dark purple
299000,3,2,0.12,Worcester,1604,1332,11/09/2000,Worcester,pink
274865,3,2,0.16,Worcester,1604,1151,29/08/2001,Worcester,pink
180000,3,2,0.86,Spencer,1562,1521,07/01/2003,Worcester,pink
299900,3,3,0.1,Worcester,1604,2094,29/12/1992,Worcester,pink
210000,4,2,0.07,Spencer,1562,1632,21/06/1995,Worcester,pink
399900,3,2,0.23,Holden,1520,1125,30/09/1988,Worcester,pink
748000,4,3,2.42,Spencer,1562,2416,19/01/2006,Worcester,pink
394999,3,2,0.69,Worcester,1609,1243,23/03/1995,Worcester,pink
329000,4,2,0.2,Worcester,1604,1208,19/10/2009,Worcester,pink
400000,6,2,0.63,Oxford,1540,1684,09/09/2009,Worcester,pink
450000,6,3,0.06,Worcester,1603,3075,01/08/2017,Worcester,dark purple
575000,5,3,0.46,Holden,1520,2200,30/04/2003,Worcester,dark purple
393000,3,2,0.2,Auburn,1501,1201,24/08/2007,Worcester,pink
329900,2,2,0.09,Worcester,1604,768,16/01/2020,Worcester,pink
650000,10,4,0.11,Worcester,1604,3290,25/05/2006,Worcester,dark purple
995000,5,3,0.49,Shrewsbury,1545,2858,02/07/2004,Worcester,dark purple
350000,4,2,0.1,Worcester,1607,1450,29/02/2008,Worcester,pink
169900,3,1,0.29,Gardner,1440,1344,02/09/2003,Worcester,pink
395000,3,2,1.5,Paxton,1612,1549,28/05/2002,Worcester,pink
799000,4,4,6.2,Princeton,1541,3408,03/06/2005,Worcester,dark purple
650000,4,4,1.34,Leicester,1524,3524,11/10/2001,Worcester,dark purple
329900,2,1,0.29,Rutland,1543,1116,29/07/1998,Worcester,pink
289900,2,1,0.23,Sutton,1590,960,15/10/2002,Worcester,pink
299900,2,1,0.11,Worcester,1606,932,16/08/2004,Worcester,pink
425000,3,3,0.27,Worcester,1606,2138,01/05/2009,Worcester,pink
429999,3,2,0.48,Worcester,1603,1208,01/11/2002,Worcester,pink
419900,4,2,0.22,Worcester,1602,1568,26/03/2004,Worcester,pink
439900,4,2,0.22,Auburn,1501,2051,28/02/2008,Worcester,pink
550000,9,3,0.09,Worcester,1604,4353,16/12/2014,Worcester,dark purple
354900,4,2,0.13,Worcester,1606,1480,25/05/2000,Worcester,pink
539000,5,4,0.17,Worcester,1604,2724,23/02/2001,Worcester,dark purple
520000,6,4,0.1,Worcester,1610,2856,06/12/2004,Worcester,dark purple
700000,7,4,0.28,Auburn,1501,2760,29/01/1986,Worcester,dark purple
445900,4,2,0.19,Worcester,1606,1655,19/05/2000,Worcester,pink
499900,6,3,0.56,Worcester,1602,1734,07/01/2000,Worcester,dark purple
335000,2,2,0.22,Worcester,1602,1092,30/10/1985,Worcester,pink
425000,3,2,0.38,Rutland,1543,2050,11/12/1987,Worcester,pink
290000,3,1,0.2,Charlton,1507,1127,22/12/2003,Worcester,pink
265000,1,1,0.26,Leicester,1524,840,26/09/2001,Worcester,pink
312000,3,2,0.4,Gardner,1440,1274,03/09/1997,Worcester,pink
389900,4,3,0.34,Worcester,1602,2250,11/08/2000,Worcester,pink
475000,3,3,0.46,Paxton,1612,1823,27/07/2009,Worcester,pink
565000,3,3,0.97,Charlton,1507,2592,15/04/1993,Worcester,pink
449900,3,2,0.17,Worcester,1605,2121,01/09/2005,Worcester,pink
375000,3,2,0.11,Worcester,1603,1658,29/06/2001,Worcester,pink
330000,3,2,0.23,Templeton,1468,1472,27/07/2012,Worcester,pink
399900,4,3,0.59,Oxford,1540,1956,28/08/1992,Worcester,pink
459900,3,3,0.39,Holden,1520,1644,15/08/2008,Worcester,pink
579900,7,3,0.17,Worcester,1604,4103,31/07/2006,Worcester,dark purple
334900,3,2,0.13,Worcester,1606,1261,01/10/2002,Worcester,pink
549900,9,3,0.14,Worcester,1604,4204,28/04/2006,Worcester,dark purple
310000,3,1,0.22,Gardner,1440,1384,30/10/2007,Worcester,pink
435000,3,2,0.22,Worcester,1609,1552,12/03/2007,Worcester,pink
1125000,5,5,2,Bernardston,1337,4500,11/08/2005,Franklin,dark purple
274900,3,2,0.34,Athol,1331,1520,13/04/2009,Worcester,pink
259900,5,2,0.15,Athol,1331,2406,14/04/2008,Worcester,pink
314458,3,2,0.25,Springfield,1109,1300,20/04/1978,Hampden,pink
615000,4,3,0.53,Sturbridge,1518,2224,20/06/2008,Worcester,pink
474900,3,3,1.22,Sturbridge,1566,1800,02/12/1987,Worcester,pink
589000,2,2,0.69,Sturbridge,1518,1297,30/06/1997,Worcester,pink
135000,2,2,0.28,Holland,1521,600,30/09/2008,Hampden,pink
349987,3,1,20.32,Wales,1081,1080,13/11/2003,Hampden,pink
170000,2,1,0.11,Springfield,1119,776,30/07/1998,Hampden,pink
599900,3,3,2.68,Sturbridge,1518,2300,29/12/1992,Worcester,pink
379900,3,2,1.18,Southbridge,1550,2007,28/08/2002,Worcester,pink
359900,4,2,0.32,Southbridge,1550,1927,31/08/1994,Worcester,pink
494900,3,2,0.12,Holland,1521,1074,22/08/1991,Hampden,pink
175000,3,2,0.36,Southbridge,1550,2300,16/05/1994,Worcester,pink
399999,4,2,0.5,Southbridge,1550,2709,11/06/1987,Worcester,pink
584900,4,3,1.1,Sturbridge,1518,2590,11/09/2003,Worcester,pink
469900,3,3,1.03,Dudley,1571,2400,04/11/2005,Worcester,pink
409990,4,2,0.52,Dudley,1571,2980,30/06/2000,Worcester,pink
450000,4,3,0.27,Webster,1570,2233,18/09/2003,Worcester,pink
599900,5,4,1.53,Webster,1570,4024,13/05/1988,Worcester,dark purple
324900,3,1,0.21,Dudley,1571,1008,31/05/2006,Worcester,pink
350000,4,1,4,Winchendon,1475,2442,20/08/2002,Worcester,pink
429900,4,2,0.68,Lee,1238,1626,28/08/2009,Berkshire,pink
799900,3,2,16.11,Lenox,1240,1858,13/07/2001,Berkshire,pink
490000,3,2,1.92,Lenox,1240,2211,30/08/1990,Berkshire,pink
419000,4,2,1.16,Lee,1238,1851,31/07/2009,Berkshire,pink
675000,4,3,5.13,Lenox,1240,2484,03/07/2002,Berkshire,pink
279999,3,1,0.4,Pittsfield,1201,1719,05/10/2007,Berkshire,pink
499900,4,3,0.49,Pittsfield,1201,2280,13/08/1998,Berkshire,pink
299900,3,2,0.44,Pittsfield,1201,1464,01/11/1983,Berkshire,pink
629900,3,3,0.48,Pittsfield,1201,2418,07/09/2012,Berkshire,pink
1049000,3,3,3.1,New Marlborough,1259,2534,18/01/2008,Berkshire,pink
175000,4,1,0.13,Great Barrington,1230,1554,31/10/1997,Berkshire,pink
420000,2,1,0.27,Great Barrington,1230,2016,08/01/1997,Berkshire,pink
549000,3,2,0.01,Great Barrington,1230,1464,12/10/2012,Berkshire,pink
2750000,5,3,19.85,Great Barrington,1230,7000,29/08/2005,Berkshire,dark purple
285000,2,1,0.63,West Stockbridge,1266,720,10/08/2006,Berkshire,pink
475000,3,2,2.1,Stockbridge,1262,1430,31/05/2018,Berkshire,pink
550000,2,1,0.3,Egremont,1230,1364,30/09/2021,Berkshire,pink
2500000,6,5,0.69,Lee,1238,7000,30/12/1991,Berkshire,dark purple
429000,3,1,1.52,Great Barrington,1230,1458,17/03/1998,Berkshire,pink
625000,3,2,2,Alford,1230,2328,25/07/2003,Berkshire,pink
499000,4,2,0.26,Great Barrington,1230,2038,10/02/2012,Berkshire,pink
1735000,4,4,2.8,Great Barrington,1230,3340,30/11/2004,Berkshire,dark purple
1299000,5,6,3,Egremont,1230,3382,15/07/2004,Berkshire,dark purple
398900,7,7,0.9,Hancock,1237,5103,08/07/1998,Berkshire,dark purple
2150000,15,15,5.4,Lee,1238,15885,30/04/1999,Berkshire,purple
399000,4,2,0.23,Lee,1238,2900,22/09/1989,Berkshire,pink
369000,2,2,0.84,Great Barrington,1230,1852,25/07/2008,Berkshire,pink
585000,5,3,4,Egremont,1230,3488,05/09/1997,Berkshire,dark purple
350000,2,1,0.48,Egremont,1230,1048,10/09/2002,Berkshire,pink
299900,2,1,2.57,Pittsfield,1201,1593,17/03/1993,Berkshire,pink
1950000,5,5,22.17,West Stockbridge,1266,5824,05/01/1996,Berkshire,dark purple
498000,3,2,0.43,West Stockbridge,1266,1255,18/08/2009,Berkshire,pink
569000,3,2,8.26,West Stockbridge,1266,1984,03/01/1994,Berkshire,pink
1195000,4,4,10.1,Stockbridge,1262,4282,23/04/1998,Berkshire,dark purple
469000,3,2,11.7,Alford,1266,1543,09/07/2003,Berkshire,pink
3495000,7,4,36.9,Mount Washington,1258,3908,29/10/2010,Berkshire,dark purple
2990000,4,3,9.75,Mount Washington,1258,4600,02/03/1998,Berkshire,dark purple
1175000,3,3,4.33,Alford,1266,1956,29/08/2005,Berkshire,pink
1500000,2,2,18.7,Alford,1266,1968,27/09/2002,Berkshire,pink
950000,3,3,2.23,Stockbridge,1262,2456,01/11/1996,Berkshire,pink
459000,5,2,0.29,Pittsfield,1201,2170,16/11/1992,Berkshire,pink
449000,4,3,5.15,Stockbridge,1262,2600,11/12/1998,Berkshire,pink
415000,5,3,0.28,Winchendon,1475,2906,29/04/2005,Worcester,dark purple
349900,3,2,0.17,Winchendon,1475,1320,21/02/2003,Worcester,pink
140000,3,3,0.39,Winchendon,1475,2643,16/03/2005,Worcester,pink
524900,4,3,3.64,Winchendon,1475,2900,31/03/2000,Worcester,pink
449900,4,2,5.45,Princeton,1541,1988,21/11/1988,Worcester,pink
199000,2,1,0.2,Gardner,1440,1206,15/11/2002,Worcester,pink
549900,5,4,1.6,Ashby,1431,3574,01/06/1985,Middlesex,dark purple
269000,3,2,1.85,Ashby,1431,1762,15/10/2003,Middlesex,pink
439000,4,3,1.86,Ashby,1431,2175,29/09/2003,Middlesex,pink
335000,2,1,1.23,Ashby,1431,1198,20/03/2001,Middlesex,pink
579900,7,4,0.33,Ayer,1432,2757,28/07/2008,Middlesex,dark purple
995000,4,4,0.49,Ayer,1432,3684,15/02/2008,Middlesex,dark purple
949000,5,5,0.68,Hudson,1749,3996,31/01/2003,Middlesex,dark purple
119900,3,2,0.04,Fitchburg,1420,1423,02/07/2004,Worcester,pink
299900,7,5,0.38,Fitchburg,1420,4854,29/08/2008,Worcester,dark purple
499900,3,1,0.83,Winchendon,1475,1228,28/03/2008,Worcester,pink
239900,3,1,0.82,Ashburnham,1430,1333,29/05/2008,Worcester,pink
439900,3,2,0.52,Leominster,1453,2484,26/03/2004,Worcester,pink
329900,4,2,0.24,Ashburnham,1430,2080,23/05/2000,Worcester,pink
339900,3,2,0.92,Gardner,1440,1284,31/08/2006,Worcester,pink
450000,2,2,0.29,Ashburnham,1430,1388,17/11/2009,Worcester,pink
280000,4,1,0.21,Ashburnham,1430,1235,30/04/2007,Worcester,pink
659000,5,5,0.28,Shirley,1464,2300,18/05/2015,Middlesex,dark purple
4890000,5,7,11.8,Sudbury,1776,9164,01/08/2003,Middlesex,purple
680000,4,4,3.26,Bolton,1740,2739,27/08/1998,Worcester,dark purple
900000,3,4,1,Westford,1886,4424,28/09/1990,Middlesex,dark purple
899900,5,5,2.37,Groton,1450,3229,22/10/1990,Middlesex,dark purple
699900,4,3,0.29,Marlborough,1752,2708,14/07/2004,Middlesex,pink
369900,4,2,0.22,Clinton,1510,2163,17/10/2005,Worcester,pink
344900,3,1,0.15,Marlborough,1752,1617,09/09/1988,Middlesex,pink
719900,3,2,0.92,Westford,1886,2192,23/05/2000,Middlesex,pink
620000,7,2,0.11,Marlborough,1752,2765,28/10/2011,Middlesex,dark purple
350000,4,2,0.11,West Boylston,1583,1836,05/06/1978,Worcester,pink
475000,4,2,0.4,Dracut,1826,2145,03/05/1989,Middlesex,pink
799000,3,3,0.93,Stow,1775,3080,12/10/2006,Middlesex,pink
219900,2,1,0.12,Sterling,1564,1002,30/10/2007,Worcester,pink
429900,4,2,0.64,Fitchburg,1420,1918,14/11/2005,Worcester,pink
329900,2,1,0.34,Pepperell,1463,1067,08/08/2007,Middlesex,pink
399000,3,1,0.34,Pepperell,1463,1296,14/12/1984,Middlesex,pink
499900,3,2,0.21,Lowell,1854,2154,30/10/1998,Middlesex,pink
559900,6,2,0.1,Lowell,1851,3522,30/06/2000,Middlesex,dark purple
599900,6,3,0.34,Hudson,1749,3098,11/07/1986,Middlesex,dark purple
1995000,4,6,3.08,Sudbury,1776,6888,27/12/2007,Middlesex,dark purple
1549800,5,4,1.15,Westford,1886,4000,23/09/2021,Middlesex,dark purple
689900,4,3,0.79,Shirley,1464,2903,08/11/2004,Middlesex,pink
375000,3,2,0.22,Leominster,1453,1417,25/08/2004,Worcester,pink
499000,3,2,0.34,Dracut,1826,2146,23/01/2004,Middlesex,pink
429999,4,1,0.11,Lowell,1851,1412,27/09/1990,Middlesex,pink
769900,4,3,2.32,Littleton,1460,2726,30/03/1998,Middlesex,pink
870000,3,3,1.95,Groton,1450,2780,20/12/1993,Middlesex,pink
785000,4,4,0.96,Tyngsborough,1879,2744,13/12/1993,Middlesex,dark purple
979900,4,3,0.69,Sudbury,1776,2428,23/11/2009,Middlesex,pink
699900,5,4,1,Stow,1775,3622,02/06/1993,Middlesex,dark purple
459900,5,2,0.1,Lowell,1852,2136,27/01/1992,Middlesex,pink
499900,3,2,1.31,Lunenburg,1462,1744,16/12/2003,Worcester,pink
779000,4,3,2.9,Lunenburg,1462,3174,06/12/2005,Worcester,dark purple
349800,1,1,0.11,Maynard,1754,560,29/04/1997,Middlesex,pink
684000,3,2,0.19,Dunstable,1827,2818,20/10/2000,Middlesex,pink
625000,4,4,0.94,Groton,1450,2820,22/08/2002,Middlesex,dark purple
674900,3,3,1.34,Bolton,1740,2422,26/07/1995,Worcester,pink
285000,2,1,0.29,Fitchburg,1420,1111,01/10/1985,Worcester,pink
509000,6,2,0.24,Fitchburg,1420,2301,19/03/1975,Worcester,dark purple
519900,3,3,0.27,Lowell,1851,2269,26/04/2007,Middlesex,pink
429900,5,1,0.18,Tyngsborough,1879,1764,25/09/2000,Middlesex,pink
595000,4,2,0.81,Chelmsford,1824,1864,02/06/1994,Middlesex,pink
449000,4,2,0.24,Dracut,1826,1400,10/01/1997,Middlesex,pink
609900,3,2,0.92,Westford,1886,1811,28/08/1995,Middlesex,pink
