,price,bed,bath,acre_lot,house_size,clusters,cluster
1855,450000.0,3.0,2.0,0.27,2373.0,0,pink
1856,445000.0,3.0,1.0,0.25,1199.0,0,pink
1857,649000.0,3.0,2.0,0.15,1456.0,0,pink
1858,470000.0,3.0,1.0,0.13,1172.0,0,pink
1859,1199000.0,4.0,4.0,1.0,4500.0,2,dark purple
1860,599900.0,4.0,4.0,0.42,2318.0,2,dark purple
1861,325000.0,2.0,1.0,0.13,720.0,0,pink
1862,749900.0,4.0,3.0,1.84,2955.0,0,pink
1863,729000.0,4.0,3.0,0.56,2724.0,0,pink
1864,549900.0,3.0,3.0,0.26,1872.0,0,pink
1865,1300000.0,2.0,2.0,0.55,1122.0,0,pink
1866,1750000.0,3.0,4.0,0.44,4400.0,2,dark purple
1867,4650000.0,6.0,5.0,24.14,7760.0,1,purple
1868,375000.0,5.0,2.0,0.15,1608.0,0,pink
1869,1995000.0,12.0,6.0,0.16,4366.0,2,dark purple
1870,825000.0,4.0,2.0,0.5,2800.0,0,pink
1871,1399900.0,3.0,4.0,0.07,2722.0,0,pink
1872,1700000.0,5.0,4.0,0.3,3285.0,2,dark purple
1873,2449900.0,5.0,5.0,0.94,7244.0,2,dark purple
1874,2999900.0,4.0,4.0,0.7,3397.0,2,dark purple
1875,649000.0,3.0,2.0,0.24,2515.0,0,pink
1876,819900.0,4.0,3.0,1.13,2264.0,0,pink
1877,339900.0,3.0,2.0,0.03,920.0,0,pink
1878,489000.0,5.0,3.0,6.9,2600.0,2,dark purple
1879,525000.0,3.0,1.0,0.14,1213.0,0,pink
1880,650000.0,3.0,3.0,1.05,2141.0,0,pink
1881,679000.0,3.0,2.0,1.06,1952.0,0,pink
1882,975000.0,3.0,3.0,0.54,3355.0,0,pink
1883,525000.0,3.0,2.0,0.5,1834.0,0,pink
1884,799000.0,3.0,4.0,2.26,3546.0,2,dark purple
1885,798999.0,4.0,4.0,1.01,3524.0,2,dark purple
1886,650000.0,4.0,2.0,0.62,1862.0,0,pink
1887,764900.0,3.0,3.0,2.0,2269.0,0,pink
1888,799000.0,2.0,2.0,0.04,1713.0,0,pink
1889,750000.0,4.0,2.0,0.97,2449.0,0,pink
1890,679500.0,5.0,2.0,0.06,1736.0,0,pink
1891,359900.0,3.0,2.0,0.67,1998.0,0,pink
1892,749000.0,3.0,2.0,0.32,2300.0,0,pink
1893,949000.0,4.0,3.0,0.74,3392.0,2,dark purple
1894,750000.0,7.0,4.0,0.25,3195.0,2,dark purple
1895,749900.0,4.0,2.0,0.06,2171.0,0,pink
1896,679000.0,3.0,5.0,4.0,2910.0,2,dark purple
1897,725000.0,2.0,2.0,0.07,1540.0,0,pink
1898,1250000.0,4.0,5.0,0.81,4250.0,2,dark purple
1899,475000.0,3.0,2.0,0.15,1326.0,0,pink
1900,1397000.0,4.0,4.0,0.47,5207.0,2,dark purple
1901,1199900.0,4.0,2.0,0.14,1166.0,0,pink
1902,869000.0,4.0,3.0,0.1,2669.0,0,pink
1903,1625000.0,4.0,3.0,0.86,3819.0,2,dark purple
1904,650000.0,4.0,2.0,0.15,2524.0,0,pink
1905,750000.0,2.0,3.0,0.03,1140.0,0,pink
1906,1175000.0,2.0,2.0,0.13,1051.0,0,pink
1907,619000.0,3.0,2.0,0.03,1620.0,0,pink
1908,1295000.0,2.0,1.0,0.34,1306.0,0,pink
1909,539000.0,3.0,2.0,0.4,1679.0,0,pink
1910,1295000.0,5.0,3.0,0.36,3500.0,2,dark purple
1911,525000.0,3.0,3.0,0.08,1719.0,0,pink
1912,459000.0,4.0,1.0,0.08,1846.0,0,pink
1913,449000.0,2.0,2.0,0.15,1350.0,0,pink
1914,649900.0,3.0,2.0,0.57,1874.0,0,pink
1915,775000.0,3.0,2.0,0.36,2040.0,0,pink
1916,695000.0,5.0,3.0,0.24,2328.0,2,dark purple
1917,399900.0,2.0,1.0,0.53,1000.0,0,pink
1918,789000.0,4.0,3.0,0.46,2028.0,0,pink
1919,1649000.0,4.0,5.0,0.92,4917.0,2,dark purple
1920,685000.0,4.0,2.0,0.46,2255.0,0,pink
1921,515000.0,3.0,2.0,0.11,1790.0,0,pink
1922,479000.0,2.0,3.0,85.0,2140.0,0,pink
1923,769000.0,3.0,2.0,0.17,1550.0,0,pink
1924,539900.0,4.0,2.0,0.15,1320.0,0,pink
1925,579000.0,3.0,2.0,0.23,1452.0,0,pink
1926,774900.0,3.0,3.0,0.14,2884.0,0,pink
1927,439900.0,3.0,2.0,0.05,1214.0,0,pink
1928,579000.0,3.0,2.0,0.1,1608.0,0,pink
1929,689000.0,3.0,3.0,0.42,1992.0,0,pink
1930,639999.0,3.0,2.0,0.3,2000.0,0,pink
1931,1390000.0,4.0,4.0,0.98,3600.0,2,dark purple
1932,689000.0,6.0,3.0,0.07,2575.0,2,dark purple
1933,799900.0,4.0,2.0,0.46,2247.0,0,pink
1934,550000.0,3.0,2.0,0.96,1443.0,0,pink
1935,419900.0,1.0,1.0,0.16,637.0,0,pink
1936,599900.0,3.0,2.0,0.13,1575.0,0,pink
1937,599995.0,3.0,2.0,0.34,1496.0,0,pink
1938,495000.0,3.0,1.0,0.17,1248.0,0,pink
1939,489900.0,2.0,2.0,0.14,1464.0,0,pink
1940,1395000.0,3.0,3.0,0.43,2148.0,0,pink
1941,409000.0,2.0,2.0,0.11,781.0,0,pink
1942,925000.0,4.0,3.0,1.31,3256.0,2,dark purple
1943,530000.0,2.0,1.0,0.07,1690.0,0,pink
1944,1999000.0,4.0,4.0,9.45,3987.0,2,dark purple
1945,399900.0,1.0,1.0,0.58,1191.0,0,pink
1946,374500.0,2.0,1.0,0.39,1110.0,0,pink
1947,329000.0,3.0,1.0,0.09,1088.0,0,pink
1948,249900.0,2.0,1.0,0.42,718.0,0,pink
1949,479900.0,3.0,3.0,0.09,2112.0,0,pink
1950,309900.0,3.0,2.0,0.09,1191.0,0,pink
1951,759900.0,7.0,6.0,0.08,3963.0,2,dark purple
1952,425000.0,2.0,2.0,0.1,2204.0,0,pink
1953,599900.0,3.0,2.0,0.2,1400.0,0,pink
1954,539900.0,4.0,3.0,0.12,1281.0,0,pink
1955,780000.0,4.0,2.0,0.31,2466.0,0,pink
1956,489900.0,3.0,2.0,0.08,1515.0,0,pink
1957,829000.0,5.0,3.0,0.16,3165.0,2,dark purple
1958,539990.0,4.0,2.0,0.07,1460.0,0,pink
1959,169000.0,1.0,1.0,0.27,460.0,0,pink
1960,739900.0,6.0,4.0,0.05,2839.0,2,dark purple
1961,950000.0,6.0,5.0,0.12,2588.0,2,dark purple
1962,849900.0,4.0,3.0,0.23,2712.0,0,pink
1963,798500.0,6.0,3.0,0.06,2347.0,2,dark purple
1964,399900.0,4.0,2.0,0.05,1595.0,0,pink
1965,1200000.0,9.0,3.0,0.14,5391.0,2,dark purple
1966,580000.0,3.0,2.0,0.12,1300.0,0,pink
1967,710000.0,4.0,2.0,0.16,2544.0,0,pink
1968,850000.0,4.0,4.0,0.34,5289.0,2,dark purple
1969,500000.0,3.0,2.0,0.15,1368.0,0,pink
1970,560000.0,3.0,2.0,0.11,1392.0,0,pink
1971,665000.0,5.0,2.0,0.19,2164.0,0,pink
1972,587877.0,4.0,3.0,0.11,1451.0,0,pink
1973,419900.0,2.0,3.0,1.33,1430.0,0,pink
1974,459900.0,3.0,2.0,0.04,1100.0,0,pink
1975,369900.0,3.0,2.0,0.41,1249.0,0,pink
1976,539900.0,4.0,2.0,0.18,1755.0,0,pink
1977,309974.0,2.0,1.0,0.61,824.0,0,pink
1978,400000.0,2.0,2.0,0.09,992.0,0,pink
1979,415000.0,3.0,1.0,0.04,1004.0,0,pink
1980,519900.0,3.0,2.0,0.07,1243.0,0,pink
1981,740000.0,5.0,3.0,0.17,2631.0,2,dark purple
1982,649000.0,4.0,2.0,0.09,1673.0,0,pink
1983,549000.0,3.0,2.0,0.06,1764.0,0,pink
1984,3300000.0,5.0,10.0,1.94,14529.0,1,purple
1985,589000.0,3.0,3.0,0.18,2240.0,0,pink
1986,630000.0,3.0,2.0,0.03,986.0,0,pink
1987,779000.0,2.0,3.0,0.1,1538.0,0,pink
1988,588000.0,3.0,2.0,2.9,1578.0,0,pink
1989,4425000.0,4.0,5.0,1.09,8443.0,1,purple
1990,515000.0,3.0,1.0,0.13,1351.0,0,pink
1991,490000.0,3.0,2.0,0.13,1232.0,0,pink
1992,438800.0,3.0,1.0,0.07,1377.0,0,pink
1993,249000.0,1.0,1.0,0.97,765.0,0,pink
1994,9000000.0,3.0,6.0,2.34,10400.0,1,purple
1995,1295000.0,4.0,3.0,5.18,2548.0,0,pink
1996,1195000.0,3.0,3.0,0.17,1848.0,0,pink
1997,699000.0,3.0,2.0,0.23,2370.0,0,pink
1998,6500000.0,5.0,7.0,1.43,8399.0,1,purple
1999,12900000.0,4.0,9.0,1.92,8122.0,1,purple
2000,749999.0,4.0,3.0,0.12,2688.0,0,pink
2001,749900.0,4.0,3.0,0.11,2564.0,0,pink
2002,990000.0,3.0,3.0,0.04,2465.0,0,pink
2003,1195000.0,4.0,3.0,0.32,2420.0,0,pink
2004,599000.0,4.0,2.0,0.25,2664.0,0,pink
2005,449900.0,3.0,1.0,0.05,1229.0,0,pink
2006,570000.0,3.0,3.0,0.11,1141.0,0,pink
2007,599900.0,4.0,2.0,0.11,1607.0,0,pink
2008,675000.0,2.0,2.0,0.15,1536.0,0,pink
2009,850000.0,10.0,4.0,0.11,5588.0,2,dark purple
2010,795000.0,3.0,2.0,0.23,1927.0,0,pink
2011,679000.0,3.0,2.0,0.11,1757.0,0,pink
2012,659000.0,3.0,2.0,0.07,2113.0,0,pink
2013,829900.0,4.0,3.0,0.36,2860.0,0,pink
2014,1950000.0,4.0,4.0,0.47,3739.0,2,dark purple
2015,749000.0,4.0,3.0,0.13,1964.0,0,pink
2016,875000.0,4.0,2.0,0.21,2394.0,0,pink
2017,595000.0,4.0,2.0,0.17,1989.0,0,pink
2018,2125000.0,6.0,5.0,0.21,6055.0,2,dark purple
2019,1699000.0,4.0,3.0,0.17,3088.0,2,dark purple
2020,399000.0,6.0,3.0,0.07,2547.0,2,dark purple
2021,374900.0,2.0,1.0,0.11,1121.0,0,pink
2022,569900.0,3.0,1.0,0.24,1456.0,0,pink
2023,1025000.0,6.0,3.0,0.11,2696.0,2,dark purple
2024,449000.0,2.0,1.0,0.1,1038.0,0,pink
2025,749000.0,3.0,2.0,0.32,1958.0,0,pink
2026,1985000.0,4.0,5.0,0.37,3263.0,2,dark purple
2027,739900.0,3.0,2.0,0.23,1600.0,0,pink
2028,899000.0,3.0,3.0,0.29,3000.0,0,pink
2029,699000.0,4.0,2.0,0.07,1536.0,0,pink
2030,449000.0,2.0,1.0,0.14,1090.0,0,pink
2031,734999.0,3.0,2.0,0.07,1703.0,0,pink
2032,639900.0,4.0,2.0,0.35,2259.0,0,pink
2033,1399000.0,4.0,4.0,0.24,4304.0,2,dark purple
2034,1099000.0,4.0,2.0,0.3,2611.0,0,pink
2035,578000.0,3.0,2.0,0.1,1538.0,0,pink
2036,699999.0,2.0,2.0,0.11,1980.0,0,pink
2037,750000.0,6.0,2.0,0.13,2560.0,2,dark purple
2038,575000.0,3.0,2.0,0.08,1412.0,0,pink
2039,549000.0,3.0,1.0,0.11,1152.0,0,pink
2040,1100000.0,4.0,3.0,0.18,2602.0,0,pink
2041,699000.0,3.0,2.0,0.11,2133.0,0,pink
2042,1995000.0,4.0,5.0,0.15,3207.0,2,dark purple
2043,599900.0,5.0,3.0,0.11,2080.0,2,dark purple
2044,2495000.0,5.0,5.0,0.97,7700.0,2,dark purple
2045,739900.0,3.0,2.0,0.13,1392.0,0,pink
2046,1499000.0,5.0,6.0,0.11,4984.0,2,dark purple
2047,629000.0,4.0,2.0,0.18,1992.0,0,pink
2048,1295000.0,4.0,4.0,0.28,3000.0,2,dark purple
2049,1290000.0,5.0,3.0,0.11,2030.0,2,dark purple
2050,599000.0,3.0,2.0,0.13,1541.0,0,pink
2051,799900.0,4.0,2.0,0.11,1906.0,0,pink
2052,649900.0,4.0,2.0,0.2,1984.0,0,pink
2053,345000.0,1.0,1.0,0.61,688.0,0,pink
2054,3895000.0,4.0,5.0,2.22,5500.0,2,dark purple
2055,1565000.0,4.0,5.0,1.61,4667.0,2,dark purple
2056,1795000.0,4.0,4.0,0.28,3077.0,2,dark purple
2057,3500000.0,4.0,4.0,14.83,4232.0,2,dark purple
2058,1150000.0,4.0,2.0,1.03,2307.0,0,pink
2059,1290000.0,4.0,4.0,0.65,3160.0,2,dark purple
2060,715000.0,3.0,3.0,0.24,1870.0,0,pink
2061,1825000.0,5.0,4.0,0.23,3303.0,2,dark purple
2062,1595000.0,4.0,2.0,1.02,2416.0,0,pink
2063,659999.0,4.0,3.0,0.55,2872.0,0,pink
2064,3495000.0,6.0,5.0,0.55,6580.0,2,dark purple
2065,3695000.0,5.0,10.0,26.55,8000.0,1,purple
2066,3495000.0,4.0,5.0,1.2,4848.0,2,dark purple
2067,799900.0,3.0,2.0,0.58,1413.0,0,pink
2068,450000.0,3.0,1.0,0.1,998.0,0,pink
2069,679000.0,3.0,2.0,0.17,1300.0,0,pink
2070,995000.0,11.0,6.0,0.24,3611.0,2,dark purple
2071,1995000.0,10.0,4.0,0.36,5794.0,2,dark purple
2072,685000.0,3.0,2.0,0.25,2194.0,0,pink
2073,365000.0,2.0,1.0,0.11,1152.0,0,pink
2074,2885000.0,5.0,5.0,0.85,5200.0,2,dark purple
2075,465000.0,3.0,1.0,0.13,1248.0,0,pink
2076,1150000.0,3.0,3.0,0.26,1792.0,0,pink
2077,899000.0,4.0,4.0,0.39,3680.0,2,dark purple
2078,1999900.0,4.0,4.0,0.09,3070.0,2,dark purple
2079,2199000.0,4.0,4.0,0.92,3700.0,2,dark purple
2080,1499000.0,3.0,3.0,0.15,2515.0,0,pink
2081,489000.0,2.0,2.0,0.18,1152.0,0,pink
2082,369900.0,3.0,2.0,0.17,1454.0,0,pink
2083,799000.0,3.0,4.0,0.23,2240.0,0,pink
2084,525000.0,3.0,2.0,0.2,1536.0,0,pink
2085,399999.0,1.0,1.0,0.23,805.0,0,pink
2086,419000.0,3.0,1.0,0.22,1220.0,0,pink
2087,599000.0,3.0,2.0,0.03,1492.0,0,pink
2088,699900.0,3.0,2.0,0.79,2192.0,0,pink
2089,699900.0,4.0,2.0,0.34,2196.0,0,pink
2090,5100000.0,6.0,5.0,1.1,7210.0,1,purple
2091,459000.0,2.0,1.0,0.05,867.0,0,pink
2092,989000.0,4.0,4.0,0.19,2676.0,2,dark purple
2093,799900.0,4.0,2.0,0.13,2557.0,0,pink
2094,599999.0,3.0,3.0,0.28,1968.0,0,pink
2095,479999.0,3.0,2.0,0.23,1212.0,0,pink
2096,879000.0,4.0,3.0,0.46,1904.0,0,pink
2097,689900.0,3.0,2.0,0.15,1440.0,0,pink
2098,1499000.0,5.0,6.0,0.83,5000.0,2,dark purple
2099,515000.0,2.0,2.0,0.12,1017.0,0,pink
2100,600000.0,4.0,3.0,0.26,1995.0,0,pink
2101,549900.0,3.0,2.0,0.28,1700.0,0,pink
2102,630000.0,4.0,2.0,0.09,1221.0,0,pink
2103,599000.0,4.0,2.0,0.2,1974.0,0,pink
2104,2800000.0,5.0,4.0,0.95,3479.0,2,dark purple
2105,949000.0,4.0,4.0,0.28,3000.0,2,dark purple
2106,560000.0,4.0,2.0,0.13,2155.0,0,pink
2107,369000.0,2.0,2.0,3.57,1300.0,0,pink
2108,599900.0,4.0,2.0,0.28,2132.0,0,pink
2109,549900.0,2.0,3.0,0.14,2008.0,0,pink
2110,459000.0,3.0,1.0,0.17,1064.0,0,pink
2111,649000.0,3.0,2.0,0.18,1764.0,0,pink
2112,1049000.0,4.0,5.0,1.18,2508.0,2,dark purple
2113,3495000.0,5.0,5.0,0.7,6040.0,2,dark purple
2114,699000.0,3.0,2.0,1.0,2224.0,0,pink
2115,450000.0,2.0,3.0,0.11,1260.0,0,pink
2116,1249000.0,5.0,4.0,5.5,3960.0,2,dark purple
2117,499000.0,2.0,1.0,0.1,1166.0,0,pink
2118,549900.0,4.0,1.0,0.13,1475.0,0,pink
2119,648000.0,4.0,2.0,0.09,1730.0,0,pink
2120,3295000.0,6.0,6.0,0.11,5680.0,2,dark purple
2121,778800.0,4.0,2.0,0.15,1979.0,0,pink
2122,3895000.0,5.0,6.0,1.37,6234.0,2,dark purple
2123,599000.0,2.0,3.0,0.68,2202.0,0,pink
2124,383000.0,2.0,1.0,0.06,866.0,0,pink
2125,749000.0,3.0,3.0,0.19,1512.0,0,pink
2126,780000.0,4.0,4.0,0.31,2652.0,2,dark purple
2127,1849000.0,4.0,4.0,23.69,4526.0,2,dark purple
2128,799000.0,4.0,2.0,0.1,1518.0,0,pink
2129,519900.0,3.0,2.0,0.2,1500.0,0,pink
2130,899000.0,5.0,4.0,0.55,3191.0,2,dark purple
2131,690000.0,5.0,2.0,0.11,1610.0,0,pink
2132,469900.0,3.0,1.0,0.21,1264.0,0,pink
2133,4495000.0,7.0,8.0,2.0,8615.0,1,purple
2134,229000.0,2.0,1.0,0.02,790.0,0,pink
2135,525000.0,4.0,2.0,0.17,1904.0,0,pink
2136,525000.0,3.0,2.0,0.35,1512.0,0,pink
2137,474900.0,3.0,2.0,0.19,1422.0,0,pink
2138,469900.0,3.0,1.0,0.11,1358.0,0,pink
2139,589900.0,3.0,1.0,0.69,1570.0,0,pink
2140,1495000.0,5.0,4.0,0.63,3830.0,2,dark purple
2141,1430000.0,5.0,6.0,0.98,5972.0,2,dark purple
2142,969000.0,4.0,2.0,0.14,2241.0,0,pink
2143,525000.0,3.0,1.0,0.23,936.0,0,pink
2144,459000.0,3.0,1.0,0.14,1166.0,0,pink
2145,629000.0,3.0,3.0,0.35,2172.0,0,pink
2146,729000.0,3.0,3.0,0.11,1784.0,0,pink
2147,1275000.0,3.0,3.0,0.48,2300.0,0,pink
2148,550000.0,4.0,2.0,0.59,2408.0,0,pink
2149,698500.0,3.0,3.0,0.12,1824.0,0,pink
2150,929000.0,3.0,3.0,0.26,2700.0,0,pink
2151,749900.0,4.0,2.0,0.85,2097.0,0,pink
2152,730000.0,3.0,3.0,0.26,2147.0,0,pink
2153,579999.0,4.0,2.0,0.26,1432.0,0,pink
2154,574900.0,3.0,2.0,0.19,1428.0,0,pink
2155,674900.0,3.0,2.0,0.23,1746.0,0,pink
2156,550000.0,3.0,2.0,0.16,1176.0,0,pink
2157,2199000.0,3.0,3.0,0.3,3650.0,2,dark purple
2158,529900.0,3.0,2.0,0.36,2106.0,0,pink
2159,539000.0,3.0,2.0,0.17,1262.0,0,pink
2160,620000.0,3.0,2.0,0.12,1218.0,0,pink
2161,1100000.0,6.0,4.0,0.17,3480.0,2,dark purple
2162,4725000.0,6.0,6.0,0.46,7640.0,1,purple
2163,799900.0,5.0,2.0,0.12,1885.0,0,pink
2164,499000.0,3.0,2.0,0.16,1348.0,0,pink
2165,499000.0,2.0,2.0,0.11,1176.0,0,pink
2166,350000.0,1.0,1.0,0.14,572.0,0,pink
2167,1895000.0,4.0,3.0,0.54,4072.0,2,dark purple
2168,899900.0,3.0,3.0,0.24,3757.0,0,pink
2169,850000.0,4.0,3.0,0.23,2184.0,0,pink
2170,325000.0,3.0,1.0,0.07,808.0,0,pink
2171,529900.0,4.0,2.0,0.53,1960.0,0,pink
2172,850000.0,4.0,3.0,0.93,2709.0,0,pink
2173,659900.0,3.0,3.0,0.25,2508.0,0,pink
2174,639000.0,3.0,2.0,0.92,1671.0,0,pink
2175,479900.0,3.0,1.0,0.55,912.0,0,pink
2176,1089000.0,4.0,4.0,14.32,2866.0,2,dark purple
2177,745000.0,4.0,2.0,0.2,2419.0,0,pink
2178,1400000.0,5.0,4.0,2.02,4811.0,2,dark purple
2179,1545000.0,5.0,4.0,0.99,4648.0,2,dark purple
2180,949000.0,5.0,3.0,0.23,2984.0,2,dark purple
2181,949900.0,3.0,3.0,0.13,1728.0,0,pink
2182,1795900.0,4.0,3.0,0.35,3600.0,2,dark purple
2183,449900.0,3.0,1.0,0.92,864.0,0,pink
2184,2275000.0,6.0,5.0,0.58,3865.0,2,dark purple
2185,699900.0,3.0,3.0,0.75,2319.0,0,pink
2186,578800.0,3.0,2.0,1.0,1527.0,0,pink
2187,475000.0,3.0,1.0,0.34,1100.0,0,pink
2188,480000.0,3.0,1.0,0.23,1123.0,0,pink
2189,749900.0,3.0,3.0,0.29,2036.0,0,pink
2190,359900.0,3.0,1.0,0.17,1462.0,0,pink
2191,439900.0,4.0,1.0,0.17,1636.0,0,pink
2192,329000.0,3.0,1.0,0.09,1070.0,0,pink
2193,329900.0,2.0,2.0,0.06,929.0,0,pink
2194,569900.0,4.0,2.0,0.14,1844.0,0,pink
2195,299950.0,2.0,1.0,0.14,1275.0,0,pink
2196,600000.0,4.0,2.0,0.17,3140.0,0,pink
2197,630000.0,3.0,2.0,3.9,2000.0,0,pink
2198,690000.0,4.0,3.0,1.02,2750.0,0,pink
2199,439900.0,2.0,1.0,0.3,864.0,0,pink
2200,429000.0,3.0,1.0,0.32,864.0,0,pink
2201,1025000.0,4.0,3.0,1.68,2763.0,0,pink
2202,1449000.0,4.0,4.0,1.04,3310.0,2,dark purple
2203,4800000.0,5.0,5.0,1.12,7193.0,2,dark purple
2204,439900.0,4.0,3.0,0.14,1756.0,0,pink
2205,350000.0,2.0,2.0,0.21,816.0,0,pink
2206,749500.0,8.0,3.0,0.06,2832.0,2,dark purple
2207,899000.0,5.0,5.0,0.8,4000.0,2,dark purple
2208,470000.0,5.0,2.0,0.27,1930.0,0,pink
2209,519900.0,3.0,2.0,1.12,2169.0,0,pink
2210,449000.0,3.0,2.0,0.21,1342.0,0,pink
2211,799900.0,8.0,3.0,0.15,2892.0,2,dark purple
2212,310000.0,2.0,1.0,0.1,1190.0,0,pink
2213,889900.0,4.0,4.0,1.38,5162.0,2,dark purple
2214,525000.0,4.0,2.0,0.21,1805.0,0,pink
2215,650000.0,4.0,2.0,0.95,1609.0,0,pink
2216,499900.0,5.0,2.0,0.24,1548.0,0,pink
2217,664900.0,6.0,3.0,0.28,2982.0,2,dark purple
2218,649999.0,7.0,5.0,0.24,4070.0,2,dark purple
2219,389999.0,3.0,1.0,0.22,1056.0,0,pink
2220,1995000.0,4.0,6.0,0.99,7281.0,2,dark purple
2221,379900.0,3.0,1.0,0.12,884.0,0,pink
2222,489900.0,3.0,1.0,0.28,1710.0,0,pink
2223,580000.0,6.0,2.0,0.12,3005.0,2,dark purple
2224,969000.0,4.0,4.0,2.98,4483.0,2,dark purple
2225,549900.0,3.0,3.0,0.23,2073.0,0,pink
2226,399900.0,3.0,1.0,0.26,960.0,0,pink
2227,449000.0,5.0,2.0,0.1,1810.0,0,pink
2228,400000.0,3.0,2.0,0.08,1620.0,0,pink
2229,499900.0,3.0,2.0,0.09,1255.0,0,pink
2230,535000.0,4.0,2.0,0.22,1977.0,0,pink
2231,499000.0,3.0,2.0,0.69,1957.0,0,pink
2232,449900.0,3.0,2.0,0.11,1440.0,0,pink
2233,379900.0,3.0,1.0,0.28,1172.0,0,pink
2234,449900.0,3.0,2.0,0.17,2075.0,0,pink
2235,429900.0,3.0,1.0,0.16,912.0,0,pink
2236,479900.0,3.0,2.0,0.17,1860.0,0,pink
2237,525000.0,3.0,2.0,0.34,1900.0,0,pink
2238,560000.0,4.0,2.0,0.33,2168.0,0,pink
2239,425000.0,4.0,2.0,0.26,1539.0,0,pink
2240,450000.0,5.0,3.0,0.28,1596.0,0,pink
2241,849900.0,3.0,3.0,2.01,2300.0,0,pink
2242,692000.0,3.0,2.0,0.86,3072.0,0,pink
2243,649900.0,3.0,2.0,0.08,1707.0,0,pink
2244,349900.0,3.0,2.0,0.13,1492.0,0,pink
2245,575000.0,3.0,2.0,0.24,2700.0,0,pink
2246,849000.0,3.0,2.0,0.7,2560.0,0,pink
2247,699900.0,4.0,3.0,0.88,2278.0,0,pink
2248,499900.0,7.0,3.0,0.11,2070.0,2,dark purple
2249,695000.0,6.0,3.0,0.14,3057.0,2,dark purple
2250,625000.0,6.0,3.0,0.13,1504.0,2,dark purple
2251,449000.0,3.0,1.0,0.18,1627.0,0,pink
2252,789000.0,3.0,2.0,0.36,2938.0,0,pink
2253,499900.0,3.0,3.0,0.05,1500.0,0,pink
2254,479900.0,3.0,3.0,0.14,1540.0,0,pink
2255,479000.0,3.0,2.0,0.38,1786.0,0,pink
2256,435500.0,3.0,2.0,0.37,1152.0,0,pink
2257,419000.0,5.0,2.0,0.22,1800.0,0,pink
2258,624900.0,4.0,3.0,0.37,3120.0,2,dark purple
2259,735000.0,4.0,4.0,0.45,2901.0,2,dark purple
2260,529900.0,3.0,3.0,1.16,1908.0,0,pink
2261,475000.0,3.0,2.0,0.39,1856.0,0,pink
2262,550000.0,3.0,3.0,0.28,2038.0,0,pink
2263,560000.0,3.0,2.0,0.26,2118.0,0,pink
2264,1300000.0,6.0,6.0,1.05,5300.0,2,dark purple
2265,469900.0,3.0,2.0,0.17,1804.0,0,pink
2266,1299900.0,4.0,3.0,0.93,3874.0,2,dark purple
2267,469000.0,3.0,2.0,0.28,1768.0,0,pink
2268,449900.0,3.0,2.0,0.14,1260.0,0,pink
2269,669900.0,5.0,3.0,0.26,3280.0,2,dark purple
2270,484900.0,3.0,2.0,0.27,1452.0,0,pink
2271,655000.0,7.0,3.0,0.1,2237.0,2,dark purple
2272,449900.0,3.0,2.0,0.29,1575.0,0,pink
2273,649900.0,3.0,2.0,0.45,1932.0,0,pink
2274,489900.0,4.0,2.0,0.28,1314.0,0,pink
2275,389900.0,3.0,1.0,0.16,1338.0,0,pink
2276,589900.0,3.0,2.0,0.25,1860.0,0,pink
2277,529900.0,5.0,2.0,0.55,1587.0,0,pink
2278,410000.0,2.0,2.0,0.2,1158.0,0,pink
2279,625000.0,4.0,3.0,0.42,2813.0,0,pink
2280,339000.0,2.0,1.0,0.19,1000.0,0,pink
2281,409900.0,4.0,1.0,0.23,1540.0,0,pink
2282,699900.0,4.0,2.0,1.38,2597.0,0,pink
2283,599999.0,6.0,3.0,0.1,2342.0,2,dark purple
2284,499900.0,3.0,1.0,0.46,1963.0,0,pink
2285,359900.0,3.0,1.0,0.19,1084.0,0,pink
2286,599900.0,3.0,2.0,0.47,2148.0,0,pink
2287,650000.0,5.0,3.0,0.56,2454.0,2,dark purple
2288,459900.0,3.0,2.0,0.31,1270.0,0,pink
2289,599900.0,3.0,1.0,0.11,1365.0,0,pink
2290,459900.0,4.0,1.0,0.3,1835.0,0,pink
2291,245000.0,2.0,1.0,4.47,916.0,0,pink
2292,549900.0,3.0,1.0,0.39,2011.0,0,pink
2293,629900.0,5.0,3.0,0.43,2236.0,2,dark purple
2294,386000.0,3.0,1.0,0.23,745.0,0,pink
2295,419900.0,3.0,2.0,0.19,1300.0,0,pink
2296,649900.0,5.0,2.0,0.17,2236.0,0,pink
2297,599000.0,4.0,2.0,0.15,2440.0,0,pink
2298,439900.0,3.0,1.0,0.16,1536.0,0,pink
2299,450000.0,3.0,3.0,3.41,2880.0,0,pink
2300,475000.0,4.0,2.0,0.42,2351.0,0,pink
2301,650000.0,4.0,3.0,1.0,2488.0,0,pink
2302,580000.0,4.0,2.0,1.0,1872.0,0,pink
2303,479900.0,3.0,2.0,7.9,2448.0,0,pink
2304,399900.0,3.0,2.0,2.03,1206.0,0,pink
2305,599900.0,4.0,3.0,0.3,3436.0,2,dark purple
2306,340000.0,2.0,1.0,0.18,864.0,0,pink
2307,559900.0,3.0,2.0,0.86,2536.0,0,pink
2308,589000.0,3.0,2.0,0.59,1856.0,0,pink
2309,679900.0,3.0,4.0,0.88,2730.0,0,pink
2310,499900.0,2.0,2.0,0.23,1624.0,0,pink
